dataset,retrieval_method,reader,num_examples,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,missing_doc_count,claim_scope
nq,Vanilla BM25,gemini,30,0.1333333333333333,0.171005291005291,0.9666666666666668,0.9222222222222224,0.9333333333333332,1.0,1.4277777777777778,0,api_pilot_policy_routed_gemini_reader
nq,Train-best retrieval action,gemini,30,0.1333333333333333,0.1661064425770308,1.0,0.9833333333333332,0.987697658452382,1.0,1.4916666666666667,0,api_pilot_policy_routed_gemini_reader
nq,Selective retrieval policy,gemini,30,0.1333333333333333,0.1699159663865546,1.0,0.9833333333333332,0.987697658452382,1.0,1.4916666666666667,0,api_pilot_policy_routed_gemini_reader
