dataset,split,bucket_feature,bucket,method,n_queries,recall_at_5,mrr,ndcg_at_5,reward,reward_delta_vs_train_best,reward_delta_vs_heuristic,rewrite_cost,retrieval_calls,oracle_margin,oracle_tie_count
nfcorpus,test,state_bm25_gap,low,Selective retrieval policy,100,0.08899507786956183,0.4691666666666666,0.3480355928694333,0.3235784112028952,0.021516255997348466,0.021516255997348466,0.0,1.0,0.005739247311827956,6.72
nfcorpus,test,state_bm25_gap,low,Confidence-gated retrieval policy,100,0.08899507786956183,0.4691666666666666,0.3480355928694333,0.3235784112028952,0.021516255997348466,0.021516255997348466,0.0,1.0,0.005739247311827956,6.72
nfcorpus,test,state_bm25_gap,low,Oracle retrieval action,100,0.1063911206914729,0.5165,0.40230119688210814,0.36434112069147295,0.06227896548592621,0.06227896548592621,0.0003,1.01,0.005739247311827956,6.72
nfcorpus,test,state_bm25_gap,mid,Train-best retrieval action,100,0.11947326292565393,0.5228333333333334,0.37458051398698616,0.38088992959232065,0.0,0.0073953986892428825,0.0,1.0,0.017018876136906214,6.27
nfcorpus,test,state_bm25_gap,mid,Heuristic retrieval router,100,0.10891119756974442,0.5291666666666667,0.35130873461030704,0.37349453090307777,-0.0073953986892428825,0.0,0.0,1.0,0.017018876136906214,6.27
nfcorpus,test,state_bm25_gap,mid,Selective retrieval policy,100,0.1213207409688416,0.5381666666666667,0.37397474770228023,0.39040407430217494,0.009514144709854289,0.01690954339909717,0.0,1.0,0.017018876136906214,6.27
nfcorpus,test,state_bm25_gap,mid,Confidence-gated retrieval policy,100,0.1213207409688416,0.5381666666666667,0.37397474770228023,0.39040407430217494,0.009514144709854289,0.01690954339909717,0.0,1.0,0.017018876136906214,6.27
nfcorpus,test,state_bm25_gap,mid,Oracle retrieval action,100,0.1383475084061246,0.6313333333333334,0.44168268310688724,0.4531141750727912,0.07222424548047057,0.07961964416971345,0.0009,1.03,0.017018876136906214,6.27
nfcorpus,test,state_bm25_gap,high,Train-best retrieval action,100,0.16175626033257445,0.5735,0.36872646492540495,0.4485062603325744,0.0,-0.0447961100001078,0.0,1.0,0.007103788298265036,6.3
nfcorpus,test,state_bm25_gap,high,Heuristic retrieval router,100,0.19313570366601548,0.6003333333333333,0.37523403621741447,0.4933023703326822,0.0447961100001078,0.0,0.0,1.0,0.007103788298265036,6.3
nfcorpus,test,state_bm25_gap,high,Selective retrieval policy,100,0.19671796879009765,0.6211666666666666,0.39466605085939277,0.5073013021234309,0.05879504179085654,0.013998931790748737,0.0,1.0,0.007103788298265036,6.3
nfcorpus,test,state_bm25_gap,high,Confidence-gated retrieval policy,100,0.19671796879009765,0.6211666666666666,0.39466605085939277,0.5073013021234309,0.05879504179085654,0.013998931790748737,0.0,1.0,0.007103788298265036,6.3
nfcorpus,test,state_bm25_gap,high,Oracle retrieval action,100,0.2252333564926815,0.7006666666666667,0.47210515772879874,0.5749666898260147,0.12646042949344033,0.08166431949333253,0.0006,1.02,0.007103788298265036,6.3
nfcorpus,test,state_bm25_entropy,low,Train-best retrieval action,100,0.18558981463736546,0.6146666666666666,0.3883572973723133,0.4929231479706988,0.0,-0.049773911106143265,0.0,1.0,0.008065891472868212,6.36
nfcorpus,test,state_bm25_entropy,low,Heuristic retrieval router,100,0.21919705907684214,0.647,0.40590162462958085,0.5426970590768421,0.049773911106143265,0.0,0.0,1.0,0.008065891472868212,6.36
nfcorpus,test,state_bm25_entropy,low,Selective retrieval policy,100,0.22158611128357342,0.6573333333333333,0.41732486919560086,0.5502527779502401,0.057329629979541274,0.00755571887339801,0.0,1.0,0.008065891472868212,6.36
nfcorpus,test,state_bm25_entropy,low,Confidence-gated retrieval policy,100,0.22158611128357342,0.6573333333333333,0.41732486919560086,0.5502527779502401,0.057329629979541274,0.00755571887339801,0.0,1.0,0.008065891472868212,6.36
nfcorpus,test,state_bm25_entropy,low,Oracle retrieval action,100,0.2498655219085836,0.7381666666666666,0.4916958128937827,0.618648855241917,0.12572570727121823,0.07595179616507497,0.0003,1.01,0.008065891472868212,6.36
