dataset,policy,step,chosen_action,oracle_action,reward,oracle_reward,regret,cumulative_reward,cumulative_oracle_reward,cumulative_regret,moving_average_reward,oracle_match_rate,action_entropy
scifact,Full-information direct method,35,bm25_keep,bm25_keep,1.5,1.5,0.0,31.463333333333324,38.345,6.8816666666666695,0.8739814814814815,0.1111111111111111,1.813121283266925
scifact,Full-information direct method,36,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,32.93333333333332,39.845,6.91166666666667,0.89009009009009,0.10810810810810811,1.845816221608659
scifact,Full-information direct method,37,bm25_keyword,bm25_keep,1.5,1.5,0.0,34.43333333333332,41.345,6.91166666666667,0.9061403508771929,0.10526315789473684,1.9003100968405797
scifact,Full-information direct method,38,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,35.90333333333332,42.845,6.94166666666667,0.9205982905982907,0.10256410256410256,1.8749005313873524
scifact,Full-information direct method,39,hybrid_keyword,bm25_keep,0.72,1.125,0.405,36.62333333333332,43.97,7.34666666666667,0.9155833333333334,0.1,1.8499682063076746
scifact,Full-information direct method,40,hybrid_keyword,dense_keep,1.47,1.5,0.030000000000000027,38.09333333333332,45.47,7.3766666666666705,0.9291056910569105,0.0975609756097561,1.8255318845576378
scifact,Full-information direct method,41,dense_keep,bm25_keep,0.0,0.0,0.0,38.09333333333332,45.47,7.3766666666666705,0.906984126984127,0.09523809523809523,1.84085693544364
scifact,Full-information direct method,42,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,39.56333333333332,46.97,7.406666666666671,0.9200775193798449,0.09302325581395349,1.8179271850260166
scifact,Full-information direct method,43,dense_keep,dense_keep,1.25,1.25,0.0,40.81333333333332,48.22,7.406666666666671,0.9275757575757576,0.11363636363636363,1.8301625161588357
scifact,Full-information direct method,44,hybrid_keyword,dense_keep,1.07,1.125,0.05499999999999994,41.88333333333332,49.345,7.4616666666666704,0.9307407407407408,0.1111111111111111,1.808627646638282
scifact,Full-information direct method,45,hybrid_keyword,bm25_keep,1.22,1.5,0.28,43.10333333333332,50.845,7.741666666666671,0.9370289855072463,0.10869565217391304,1.7874712351132531
scifact,Full-information direct method,46,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,43.073333333333316,50.845,7.771666666666671,0.9164539007092198,0.10638297872340426,1.766701552738101
scifact,Full-information direct method,47,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,44.543333333333315,52.345,7.801666666666671,0.9279861111111111,0.10416666666666667,1.7947367178034825
scifact,Full-information direct method,48,bm25_keep,bm25_keep,1.5,1.5,0.0,46.043333333333315,53.845,7.801666666666671,0.9396598639455781,0.12244897959183673,1.835608822117558
scifact,Full-information direct method,49,dense_keep,bm25_keep,0.0,0.0,0.0,46.043333333333315,53.845,7.801666666666671,0.9208666666666666,0.12,1.846538069499171
scifact,Full-information direct method,50,hybrid_keyword,dense_keep,-0.03,1.125,1.155,46.013333333333314,54.97,8.95666666666667,0.8902666666666668,0.11764705882352941,1.8275257091680261
scifact,Full-information direct method,51,bm25_keep,bm25_keep,1.5,1.5,0.0,47.513333333333314,56.47,8.95666666666667,0.8958666666666667,0.1346153846153846,1.8600642999215968
scifact,Full-information direct method,52,hybrid_keyword,dense_keep,1.47,1.5,0.030000000000000027,48.98333333333331,57.97,8.98666666666667,0.9252666666666667,0.1320754716981132,1.8415990811952665
scifact,Full-information direct method,53,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,50.45333333333331,59.47,9.01666666666667,0.9252666666666667,0.12962962962962962,1.823400431829091
scifact,Full-information direct method,54,dense_keep,dense_keep,1.1666666666666667,1.1666666666666667,0.0,51.619999999999976,60.63666666666666,9.01666666666667,0.9192,0.14545454545454545,1.8334548289029682
scifact,Full-information direct method,55,dense_keep,dense_keep,1.5,1.5,0.0,53.119999999999976,62.13666666666666,9.01666666666667,0.9198,0.16071428571428573,1.8412732995962353
scifact,Full-information direct method,56,dense_keep,dense_keep,1.5,1.5,0.0,54.619999999999976,63.63666666666666,9.01666666666667,0.9253999999999999,0.17543859649122806,1.8471577828486545
scifact,Full-information direct method,57,dense_keep,bm25_keep,0.0,0.0,0.0,54.619999999999976,63.63666666666666,9.01666666666667,0.9253999999999999,0.1724137931034483,1.8513604820587923
scifact,Full-information direct method,58,hybrid_keyword,dense_keyword,1.1366666666666667,1.25,0.11333333333333329,55.756666666666646,64.88666666666666,9.130000000000003,0.9181333333333334,0.1694915254237288,1.8359081762817258
scifact,Full-information direct method,59,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,57.226666666666645,66.38666666666666,9.160000000000002,0.9481333333333333,0.16666666666666666,1.820602730779624
scifact,Full-information direct method,60,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,58.696666666666644,67.88666666666666,9.190000000000001,0.9775333333333333,0.16393442622950818,1.8054540944716955
scifact,Full-information direct method,61,bm25_keyword,bm25_keep,1.5,1.5,0.0,60.196666666666644,69.38666666666666,9.190000000000001,0.9775333333333333,0.16129032258064516,1.8431093696385015
scifact,Full-information direct method,62,bm25_keyword,bm25_keep,1.5,1.5,0.0,61.696666666666644,70.88666666666666,9.190000000000001,1.0075333333333334,0.15873015873015872,1.8741524504707736
scifact,Full-information direct method,63,dense_keep,bm25_keep,0.0,1.25,1.25,61.696666666666644,72.13666666666666,10.440000000000001,1.0081333333333333,0.15625,1.878165299591292
scifact,Full-information direct method,64,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,63.16666666666664,73.63666666666666,10.47,1.0381333333333334,0.15384615384615385,1.8638116362616874
scifact,Full-information direct method,65,hybrid_keyword,bm25_keep,-0.03,1.1,1.1300000000000001,63.13666666666664,74.73666666666665,11.600000000000001,1.0214666666666665,0.15151515151515152,1.8495862332917543
scifact,Full-information direct method,66,hybrid_keyword,bm25_keep,1.22,1.5,0.28,64.35666666666664,76.23666666666665,11.88,1.0164666666666669,0.14925373134328357,1.8354964301704355
scifact,Full-information direct method,67,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,64.32666666666664,76.23666666666665,11.91,0.9864666666666667,0.14705882352941177,1.8215482910209353
scifact,Full-information direct method,68,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,65.79666666666664,77.73666666666665,11.94,1.0164666666666666,0.14492753623188406,1.8077467698479577
scifact,Full-information direct method,69,bm25_keyword,bm25_keep,1.5,1.5,0.0,67.29666666666664,79.23666666666665,11.94,1.0170666666666666,0.14285714285714285,1.8342288036867564
scifact,Full-information direct method,70,dense_keep,dense_keep,1.25,1.25,0.0,68.54666666666664,80.48666666666665,11.94,1.0206666666666666,0.15492957746478872,1.8391775984631757
scifact,Full-information direct method,71,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,70.01666666666664,81.98666666666665,11.969999999999999,1.0206666666666666,0.1527777777777778,1.8260378206267793
scifact,Full-information direct method,72,dense_keep,dense_keep,1.125,1.125,0.0,71.14166666666664,83.11166666666665,11.969999999999999,1.0437666666666667,0.1643835616438356,1.8302801024420154
scifact,Full-information direct method,73,hybrid_keyword,dense_keep,1.22,1.5,0.28,72.36166666666664,84.61166666666665,12.249999999999998,1.0681666666666667,0.16216216216216217,1.8176536010365045
scifact,Full-information direct method,74,dense_keep,bm25_keep,0.4583333333333333,0.9166666666666666,0.4583333333333333,72.81999999999996,85.52833333333332,12.708333333333332,1.0773333333333333,0.16,1.8212858331019237
scifact,Full-information direct method,75,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,74.28999999999996,87.02833333333332,12.738333333333332,1.1067333333333333,0.15789473684210525,1.8091449779384048
scifact,Full-information direct method,76,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,75.75999999999996,88.52833333333332,12.76833333333333,1.1061333333333332,0.15584415584415584,1.8318620972082775
scifact,Full-information direct method,77,hybrid_keyword,bm25_keep,1.07,1.25,0.17999999999999994,76.82999999999996,89.77833333333332,12.94833333333333,1.1031333333333333,0.15384615384615385,1.8199293763515234
scifact,Full-information direct method,78,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,78.29999999999995,91.27833333333332,12.97833333333333,1.1031333333333333,0.1518987341772152,1.808098034109776
scifact,Full-information direct method,79,dense_keep,bm25_keep,0.0,0.0,0.0,78.29999999999995,91.27833333333332,12.97833333333333,1.0737333333333334,0.15,1.811791755627546
scifact,Full-information direct method,80,bm25_keyword,bm25_keep,1.5,1.5,0.0,79.79999999999995,92.77833333333332,12.97833333333333,1.1043333333333332,0.14814814814814814,1.8342621437381852
scifact,Full-information direct method,81,hybrid_keep,dense_keep,1.47,1.5,0.030000000000000027,81.26999999999995,94.27833333333332,13.00833333333333,1.1043333333333332,0.14634146341463414,1.8538796614905424
scifact,Full-information direct method,82,dense_keep,dense_keep,1.5,1.5,0.0,82.76999999999995,95.77833333333332,13.00833333333333,1.1149333333333333,0.1566265060240964,1.8566168858194851
scifact,Full-information direct method,83,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,82.73999999999995,95.77833333333332,13.038333333333329,1.0849333333333333,0.15476190476190477,1.845714112699851
scifact,Full-information direct method,84,dense_keyword,bm25_keep,1.5,1.5,0.0,84.23999999999995,97.27833333333332,13.038333333333329,1.0855333333333335,0.15294117647058825,1.9162770767656032
scifact,Full-information direct method,85,dense_keep,bm25_keep,0.0,1.5,1.5,84.23999999999995,98.77833333333332,14.538333333333329,1.0555333333333334,0.1511627906976744,1.9179533357807597
scifact,Full-information direct method,86,hybrid_keyword,dense_keep,0.595,0.75,0.15500000000000003,84.83499999999995,99.52833333333332,14.693333333333328,1.0380333333333334,0.14942528735632185,1.9069299309978163
scifact,Full-information direct method,87,hybrid_keyword,dense_keep,1.22,1.5,0.28,86.05499999999995,101.02833333333332,14.973333333333327,1.0324333333333333,0.14772727272727273,1.8959811551621086
scifact,Full-information direct method,88,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,87.52499999999995,102.52833333333332,15.003333333333327,1.0324333333333333,0.14606741573033707,1.8851102080895106
scifact,Full-information direct method,89,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,88.99499999999995,104.02833333333332,15.033333333333326,1.0474333333333332,0.14444444444444443,1.901910964673855
scifact,Full-information direct method,90,bm25_keep,bm25_keep,1.5,1.5,0.0,90.49499999999995,105.52833333333332,15.033333333333326,1.0480333333333334,0.15384615384615385,1.9254328118589832
scifact,Full-information direct method,91,dense_keep,bm25_keep,1.1666666666666667,1.25,0.08333333333333326,91.66166666666662,106.77833333333332,15.11666666666666,1.0713666666666668,0.15217391304347827,1.9272167809420078
scifact,Full-information direct method,92,bm25_keyword,bm25_keep,1.5,1.5,0.0,93.16166666666662,108.27833333333332,15.11666666666666,1.0719666666666667,0.15053763440860216,1.9454784707190287
scifact,Full-information direct method,93,hybrid_keyword,dense_keep,1.22,1.5,0.28,94.38166666666662,109.77833333333332,15.39666666666666,1.0713666666666668,0.14893617021276595,1.9351761318697247
scifact,Full-information direct method,94,dense_keep,dense_keyword,1.125,1.1666666666666667,0.04166666666666674,95.50666666666662,110.945,15.438333333333325,1.0724666666666667,0.14736842105263157,1.9366006078969
scifact,Full-information direct method,95,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,96.97666666666662,112.445,15.468333333333325,1.0774666666666668,0.14583333333333334,1.9266103406350703
scifact,Full-information direct method,96,dense_keep,bm25_keep,0.0,1.1,1.1,96.97666666666662,113.54499999999999,16.568333333333324,1.0780666666666667,0.14432989690721648,1.9277583844937183
scifact,Full-information direct method,97,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,96.94666666666662,113.54499999999999,16.598333333333326,1.0480666666666667,0.14285714285714285,1.9180668897952928
scifact,Full-information direct method,98,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,98.41666666666661,115.04499999999999,16.628333333333327,1.0474666666666668,0.1414141414141414,1.908428413259794
scifact,Full-information direct method,99,bm25_keyword,bm25_keep,1.5,1.5,0.0,99.91666666666661,116.54499999999999,16.628333333333327,1.0774666666666668,0.14,1.9248440148932988
scifact,Full-information direct method,100,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,101.38666666666661,118.04499999999999,16.658333333333328,1.1074666666666666,0.13861386138613863,1.9153363303663185
scifact,Full-information direct method,101,dense_keep,dense_keep,1.1,1.1,0.0,102.48666666666661,119.14499999999998,16.658333333333328,1.0994666666666666,0.14705882352941177,1.9166636251284226
scifact,Full-information direct method,102,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,103.9566666666666,120.64499999999998,16.68833333333333,1.0994666666666666,0.14563106796116504,1.9074266061491774
scifact,Full-information direct method,103,bm25_keyword,bm25_keep,1.5,1.5,0.0,105.4566666666666,122.14499999999998,16.68833333333333,1.1000666666666665,0.14423076923076922,1.922222700810332
scifact,Full-information direct method,104,bm25_keyword,bm25_keep,1.5,1.5,0.0,106.9566666666666,123.64499999999998,16.68833333333333,1.1067333333333333,0.14285714285714285,1.9354927875848302
scifact,Full-information direct method,105,dense_keep,bm25_keep,0.0,0.0,0.0,106.9566666666666,123.64499999999998,16.68833333333333,1.0767333333333333,0.14150943396226415,1.936561354696822
scifact,Full-information direct method,106,dense_keep,bm25_keep,0.0,0.0,0.0,106.9566666666666,123.64499999999998,16.68833333333333,1.0467333333333333,0.14018691588785046,1.937218439928425
scifact,Full-information direct method,107,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,108.4266666666666,125.14499999999998,16.71833333333333,1.0761333333333334,0.1388888888888889,1.9286029142231076
scifact,Full-information direct method,108,bm25_keep,bm25_keep,1.5,1.5,0.0,109.9266666666666,126.64499999999998,16.71833333333333,1.0834,0.14678899082568808,1.9481802426885295
scifact,Full-information direct method,109,hybrid_keyword,bm25_keep,1.1366666666666665,1.5,0.3633333333333335,111.06333333333328,128.14499999999998,17.081666666666663,1.0767333333333333,0.14545454545454545,1.939620585573167
scifact,Full-information direct method,110,bm25_keep,bm25_keep,1.5,1.5,0.0,112.56333333333328,129.64499999999998,17.081666666666663,1.0773333333333333,0.15315315315315314,1.9571201940955023
scifact,Full-information direct method,111,dense_keep,dense_keyword,1.125,1.1666666666666667,0.04166666666666674,113.68833333333328,130.81166666666664,17.12333333333333,1.0698333333333334,0.15178571428571427,1.9576781820624232
scifact,Full-information direct method,112,dense_keep,dense_keep,1.5,1.5,0.0,115.18833333333328,132.31166666666664,17.12333333333333,1.0698333333333334,0.1592920353982301,1.95788421975548
scifact,Full-information direct method,113,hybrid_keyword,dense_keyword,-0.03,1.125,1.155,115.15833333333327,133.43666666666664,18.278333333333332,1.0692333333333333,0.15789473684210525,1.949763721954948
scifact,Full-information direct method,114,bm25_keep,bm25_keep,1.5,1.5,0.0,116.65833333333327,134.93666666666664,18.278333333333332,1.0698333333333334,0.16521739130434782,1.9654402915974423
scifact,Full-information direct method,115,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,116.62833333333327,134.93666666666664,18.308333333333334,1.0698333333333334,0.16379310344827586,1.957389809808074
scifact,Full-information direct method,116,bm25_keep,bm25_keep,1.5,1.5,0.0,118.12833333333327,136.43666666666664,18.308333333333334,1.0754333333333332,0.17094017094017094,1.971573835541058
scifact,Full-information direct method,117,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,119.59833333333327,137.93666666666664,18.338333333333335,1.1054333333333333,0.1694915254237288,1.9636032159468964
scifact,Full-information direct method,118,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,121.06833333333327,139.43666666666664,18.368333333333336,1.1054333333333333,0.16806722689075632,1.9556602629893476
scifact,Full-information direct method,119,dense_keep,bm25_keep,0.0,1.25,1.25,121.06833333333327,140.68666666666664,19.618333333333336,1.0754333333333335,0.16666666666666666,1.9561821660462777
scifact,Full-information direct method,120,dense_keep,dense_keep,1.5,1.5,0.0,122.56833333333327,142.18666666666664,19.618333333333336,1.0804333333333334,0.17355371900826447,1.956397292636525
scifact,Full-information direct method,121,bm25_keep,bm25_keep,1.5,1.5,0.0,124.06833333333327,143.68666666666664,19.618333333333336,1.0810333333333333,0.18032786885245902,1.9693205657813853
scifact,Full-information direct method,122,hybrid_keyword,dense_keep,1.22,1.5,0.28,125.28833333333327,145.18666666666664,19.898333333333337,1.0829333333333333,0.17886178861788618,1.9617800176847229
scifact,Full-information direct method,123,dense_keep,dense_keep,1.5,1.5,0.0,126.78833333333327,146.68666666666664,19.898333333333337,1.0885333333333334,0.18548387096774194,1.9618555332940326
scifact,Full-information direct method,124,hybrid_keep,dense_keep,1.47,1.5,0.030000000000000027,128.25833333333327,148.18666666666664,19.928333333333338,1.1087666666666667,0.184,1.9758625862988446
scifact,Full-information direct method,125,hybrid_keyword,bm25_keep,-0.03,0.0,0.03,128.22833333333327,148.18666666666664,19.95833333333334,1.0787666666666667,0.18253968253968253,1.9685358429425335
scifact,Full-information direct method,126,hybrid_keyword,bm25_keep,1.22,1.25,0.030000000000000027,129.44833333333327,149.43666666666664,19.98833333333334,1.0737666666666668,0.18110236220472442,1.9612284048597213
scifact,Full-information direct method,127,hybrid_keyword,bm25_keyword,0.6366666666666666,1.25,0.6133333333333334,130.08499999999992,150.68666666666664,20.601666666666674,1.0651000000000002,0.1796875,1.9539420957860243
scifact,Full-information direct method,128,dense_keep,bm25_keyword,1.5,1.5,0.0,131.58499999999992,152.18666666666664,20.601666666666674,1.0657,0.17829457364341086,1.9541697540417202
scifact,Full-information direct method,129,hybrid_keyword,dense_keyword,1.1366666666666667,1.25,0.11333333333333329,132.72166666666658,153.43666666666664,20.715000000000007,1.0884333333333334,0.17692307692307693,1.9470464091998152
scifact,Full-information direct method,130,dense_keep,dense_keyword,1.1,1.125,0.02499999999999991,133.82166666666657,154.56166666666664,20.740000000000006,1.0804333333333334,0.17557251908396945,1.9471595422900785
scifact,Full-information direct method,131,dense_keep,bm25_keep,1.5,1.5,0.0,135.32166666666657,156.06166666666664,20.740000000000006,1.0810333333333333,0.17424242424242425,1.9470328909344536
scifact,Full-information direct method,132,dense_keep,bm25_keep,0.0,0.0,0.0,135.32166666666657,156.06166666666664,20.740000000000006,1.0510333333333335,0.17293233082706766,1.9466803557206076
scifact,Full-information direct method,133,bm25_keep,bm25_keep,1.5,1.5,0.0,136.82166666666657,157.56166666666664,20.740000000000006,1.0816333333333332,0.1791044776119403,1.9585527813946306
scifact,Full-information direct method,134,dense_keep,bm25_keep,0.0,0.0,0.0,136.82166666666657,157.56166666666664,20.740000000000006,1.0516333333333332,0.17777777777777778,1.9579833504522464
scifact,Full-information direct method,135,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,138.29166666666657,159.06166666666664,20.770000000000007,1.0810333333333333,0.17647058823529413,1.951460921120498
scifact,Full-information direct method,136,bm25_keep,bm25_keep,1.5,1.5,0.0,139.79166666666657,160.56166666666664,20.770000000000007,1.0991333333333333,0.18248175182481752,1.9623939262828716
scifact,Full-information direct method,137,hybrid_keyword,dense_keep,1.095,1.1666666666666667,0.07166666666666677,140.88666666666657,161.7283333333333,20.841666666666672,1.0966333333333333,0.18115942028985507,1.9559264024618852
scifact,Full-information direct method,138,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,142.35666666666657,163.2283333333333,20.871666666666673,1.0966333333333333,0.17985611510791366,1.949469882948975
scifact,Full-information direct method,139,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,143.82666666666657,164.7283333333333,20.901666666666674,1.0966333333333333,0.17857142857142858,1.9430259253520212
scifact,Full-information direct method,140,hybrid_keyword,dense_keep,1.22,1.5,0.28,145.04666666666657,166.2283333333333,21.181666666666676,1.0910333333333333,0.1773049645390071,1.9365959826421775
scifact,Full-information direct method,141,dense_keep,bm25_keyword,1.25,1.5,0.25,146.29666666666657,167.7283333333333,21.431666666666676,1.0927,0.176056338028169,1.9364500905027946
scifact,Full-information direct method,142,hybrid_keyword,bm25_keep,1.22,1.25,0.030000000000000027,147.51666666666657,168.9783333333333,21.461666666666677,1.0871,0.17482517482517482,1.9301524431649493
scifact,Full-information direct method,143,hybrid_keyword,bm25_keep,1.47,1.5,0.030000000000000027,148.98666666666657,170.4783333333333,21.491666666666678,1.0920999999999998,0.1736111111111111,1.923869195293654
scifact,Full-information direct method,144,bm25_keep,bm25_keep,1.5,1.5,0.0,150.48666666666657,171.9783333333333,21.491666666666678,1.0996,0.1793103448275862,1.9341898578881824
scifact,Full-information direct method,145,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,151.95666666666656,173.4783333333333,21.52166666666668,1.0996,0.1780821917808219,1.946922123849088
scifact,Full-information direct method,146,bm25_keep,bm25_keep,1.5,1.5,0.0,153.45666666666656,174.9783333333333,21.52166666666668,1.1296,0.1836734693877551,1.9563788377626434
scifact,Full-information direct method,147,bm25_keep,bm25_keep,1.5,1.5,0.0,154.95666666666656,176.4783333333333,21.52166666666668,1.1602,0.1891891891891892,1.9651237264011847
scifact,Full-information direct method,148,dense_keep,bm25_keep,1.1666666666666667,1.5,0.33333333333333326,156.12333333333322,177.9783333333333,21.85500000000001,1.1541333333333335,0.18791946308724833,1.9650059189153117
scifact,Full-information direct method,149,bm25_keyword,bm25_keep,1.5,1.5,0.0,157.62333333333322,179.4783333333333,21.85500000000001,1.1541333333333335,0.18666666666666668,1.9765784916017193
