dataset,call_penalty,policy_utility,policy_reward,policy_recall_at_5,policy_mrr,policy_ndcg_at_5,policy_rewrite_cost,policy_retrieval_calls,policy_primary_action,policy_primary_action_share,train_best_action,train_best_utility,train_best_retrieval_calls,oracle_utility,oracle_retrieval_calls
nfcorpus,0.0,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.4641406618634263,1.02
nfcorpus,0.01,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.463995634981706,1.0133333333333334
nfcorpus,0.03,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.4638511905372615,1.0066666666666666
nfcorpus,0.06,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.46365119053726145,1.0066666666666666
nfcorpus,0.1,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.46340119053726153,1.0033333333333334
nfcorpus,0.2,0.4098092383244063,0.4098092383244063,0.1365036827688507,0.5466111111111112,0.3758481268617509,0.0,1.0,dense_keep,0.41,dense_keep,0.3771527817101472,1.0,0.4631678572039281,1.0
