dataset,feature_set,baseline_feature_set,policy_model,n_pairs,validation_reward_delta_mean,validation_reward_delta_std,validation_reward_win_rate,selective_reward_delta_mean,selective_reward_delta_std,selective_reward_win_rate,selective_recall_at_5_delta_mean,selective_recall_at_5_delta_std,selective_retrieval_calls_delta_mean,selective_retrieval_calls_delta_std
nfcorpus_vertex_repeated_selection_30x30x3,full,no_semantic,auto,3,-0.004481262918,0.005649761497012254,0.3333333333333333,-0.0012689328820000001,0.005636164257885065,0.3333333333333333,0.003842178229,0.002565130403127116,0.13333333333333333,0.09813067629245614
nfcorpus_vertex_repeated_selection_30x30x3,full,no_semantic,ridge,3,0.006224781038,0.01833208033291285,0.3333333333333333,-0.019060244438666666,0.013128107286814215,0.0,-0.003504688883,0.005745280272351973,0.055555555555666665,0.0415739709641846
nfcorpus_vertex_repeated_selection_30x30x3,full,no_semantic,__all__,6,0.0008717590599999998,0.014582432288534624,0.3333333333333333,-0.010164588660333334,0.013460663652457037,0.16666666666666666,0.00016874467299999996,0.005769591301540234,0.09444444444450001,0.08480187512479229
