dataset,train_size,test_size,selected_policy_model,selective_reward,best_fixed_reward,oracle_reward,selective_recall_at_5,best_fixed_recall_at_5,selective_retrieval_calls
nfcorpus,50,150,knn_k=9,0.3621827807559142,0.3601056942301331,0.4386540876409454,0.1193383363114697,0.1158834720079109,1.02
nfcorpus,100,150,knn_k=1,0.3707021643319467,0.3601056942301331,0.4386540876409454,0.1173688309986133,0.1158834720079109,1.0
nfcorpus,200,150,ridge_l2=1.0,0.3767413121169936,0.3399570062764011,0.4386540876409454,0.1258635343392157,0.1075125618319566,1.0466666666666666
