seed,grid_csv,dataset,n_configurations,validation_selected_config,validation_selected_validation_reward,validation_selected_reward,validation_selected_calls,heldout_best_config,heldout_best_validation_reward,heldout_best_reward,heldout_best_calls,selection_reward_gap,heldout_rank_of_validation_selected,validation_heldout_spearman,validation_top2_margin,heldout_top2_margin,top1_validation_heldout_overlap,top2_validation_heldout_overlap,top3_validation_heldout_overlap,validation_selected_reward_gap_vs_best_fixed,validation_selected_validation_gap_vs_best_fixed,heldout_best_reward_gap_vs_best_fixed,validation_selected_call_gap_vs_best_fixed,heldout_best_call_gap_vs_best_fixed,validation_selected_dominated_by_best_fixed,heldout_best_dominated_by_best_fixed,guardrail_decision,guardrail_reward,guardrail_calls,guardrail_reward_delta_vs_validation_selected,guardrail_call_delta_vs_validation_selected,best_fixed_reward,best_fixed_calls,oracle_reward
41,outputs/repeated_selection_runs/nfcorpus_vertex_30x30x3/seed_41/results/nfcorpus_policy_model_sweep.csv,nfcorpus_repeated_selection_seed_41,4,depth=5/no_semantic/ridge/ridge_l2=1.0,0.6582653350759032,0.5735538005803229,1.0333333333333334,depth=5/no_semantic/ridge/ridge_l2=1.0,0.6582653350759032,0.5735538005803229,1.0333333333333334,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,-0.019240740741,-0.000826839827,-0.019240740741,0.033333333333,0.033333333333,True,True,fallback_train_best_fixed,0.5927945413210638,1.0,0.019240740741,-0.033333333333,0.5927945413210638,1.0,0.655788173991167
42,outputs/repeated_selection_runs/nfcorpus_vertex_30x30x3/seed_42/results/nfcorpus_policy_model_sweep.csv,nfcorpus_repeated_selection_seed_42,4,depth=5/no_semantic/auto/extra_trees,0.6333625521974088,0.6904060077200485,1.0,depth=5/no_semantic/auto/extra_trees,0.6333625521974088,0.6904060077200485,1.0,0.0,1,0.7999999999999999,0.005166666667,0.001,1.0,0.5,1.0,0.0,-0.002521367521,0.0,0.0,0.0,True,True,fallback_train_best_fixed,0.6904060077200485,1.0,0.0,0.0,0.6904060077200485,1.0,0.7191097114237522
43,outputs/repeated_selection_runs/nfcorpus_vertex_30x30x3/seed_43/results/nfcorpus_policy_model_sweep.csv,nfcorpus_repeated_selection_seed_43,4,depth=5/full/auto/knn_k=3,0.6009404255523701,0.5833082396279002,1.1666666666666667,depth=5/full/auto/knn_k=3,0.6009404255523701,0.5833082396279002,1.1666666666666667,0.0,1,0.7999999999999999,0.002755448946,0.006524312774,1.0,1.0,0.6666666666666666,0.007425213675,-0.000419154229,0.007425213675,0.166666666667,0.166666666667,False,False,keep_validation_selected,0.5833082396279002,1.1666666666666667,0.0,0.0,0.5758830259526866,1.0,0.6185296640598512
