dataset,split,confidence_gate_margin,n_queries,fallback_count,fallback_rate,selective_recall_at_5,train_best_recall_at_5,gated_recall_at_5,selective_mrr,train_best_mrr,gated_mrr,selective_ndcg_at_5,train_best_ndcg_at_5,gated_ndcg_at_5,selective_reward,train_best_reward,gated_reward,gated_reward_delta_vs_selective,gated_reward_delta_vs_train_best,selective_rewrite_cost,train_best_rewrite_cost,gated_rewrite_cost,selective_retrieval_calls,train_best_retrieval_calls,gated_retrieval_calls,gated_call_delta_vs_selective,gated_call_delta_vs_train_best
nfcorpus_confidence_gate_smoke,test,0.0,8,0,0.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.001,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.005,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.01,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.02,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.05,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,0.1,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,test,999.0,8,8,1.0,0.23977461088196314,0.23977461088196314,0.23977461088196314,0.78125,0.78125,0.78125,0.7682585437303383,0.7682585437303383,0.7682585437303383,0.6303996108819631,0.6303996108819631,0.6303996108819631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,train,0.0,12,0,0.0,0.4260063128078353,0.405172979474502,0.4260063128078353,0.673611111111111,0.673611111111111,0.673611111111111,0.6964203035299928,0.6838353353443424,0.6964203035299928,0.7628118683633911,0.7419785350300577,0.7628118683633911,0.0,0.020833333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nfcorpus_confidence_gate_smoke,train,0.001,12,7,0.5833333333333334,0.4260063128078353,0.405172979474502,0.4260063128078353,0.673611111111111,0.673611111111111,0.673611111111111,0.6964203035299928,0.6838353353443424,0.6964203035299928,0.7628118683633911,0.7419785350300577,0.7628118683633911,0.0,0.020833333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
